listing_id,last_review_date,number_of_reviews,reviews_per_month
16226427,2019-03-24,8,0.26
16227237,2017-09-17,3,0.12
16227469,2019-05-26,14,0.51
16227719,2018-10-29,34,1.09
16228697,2019-06-28,30,0.98
16229170,2019-06-06,26,0.95
16229583,2019-07-01,68,2.22
16229585,2019-07-02,17,1.16
16229699,2019-07-06,12,8.18
16230255,2019-06-17,110,3.48
16230581,2017-07-28,3,0.1
16230640,2017-03-26,3,0.1
16230905,2016-12-19,2,0.06
16232783,2019-06-22,29,0.97
16233577,2019-07-07,305,9.83
16236157,2017-01-01,1,0.03
16236939,2017-01-02,1,0.03
16237242,2017-06-05,9,0.29
16237773,2017-01-01,1,0.03
16238449,2017-01-16,2,0.07
16238569,2019-06-29,64,2.15
16238620,2016-12-07,1,0.03
16238779,2018-01-01,2,0.06
16239225,2017-08-20,2,0.09
16241319,2019-01-01,6,0.2
16241833,2018-01-01,3,0.1
16242292,2017-07-16,2,0.07
16242765,2017-09-10,14,0.51
16243676,2017-06-04,1,0.04
16243823,2016-12-26,2,0.06
16243941,2019-05-27,25,1.12
16244096,2017-05-21,1,0.04
16244553,2019-06-22,99,3.15
16244634,2017-07-20,2,0.08
16244843,2018-12-27,20,0.65
16245005,2018-07-22,6,0.22
16248277,2019-05-27,12,0.55
16251345,2019-04-17,3,0.24
16251572,2018-12-30,6,0.2
16251715,2019-04-19,3,0.1
16251963,2019-01-02,1,0.16
16252722,2017-10-15,4,0.13
16252761,2018-06-10,12,0.39
16253053,2018-08-01,32,1.04
16253413,2019-06-21,25,0.81
16253465,2017-02-25,6,0.19
16254609,2019-06-16,46,1.65
16255284,2017-08-26,2,0.08
16256074,2019-02-10,5,0.16
16258672,2017-04-24,2,0.07
16258784,2017-01-03,2,0.07
16259438,2019-05-07,13,0.42
16259441,2019-06-20,52,1.7
16259629,2017-01-02,1,0.03
16259714,2016-12-07,1,0.03
16260117,2018-02-10,2,0.09
16260353,2019-06-25,6,0.28
16260362,2017-06-08,21,0.67
16260496,2019-03-28,17,0.74
16261522,2018-09-03,8,0.31
16267197,2018-09-09,9,0.29
16267803,2019-06-25,77,2.66
16268350,2016-12-07,1,0.03
16268781,2017-01-08,3,0.1
16269161,2017-01-02,1,0.03
16269256,2018-01-02,2,0.09
16269989,2018-08-30,4,0.13
16270389,2019-06-23,150,4.82
16271051,2019-06-23,134,4.36
16271447,2019-04-30,5,0.16
16271818,2019-06-21,29,0.95
16272419,2019-04-24,5,0.55
16273143,2019-06-23,31,1.14
16273510,2019-04-05,8,0.32
16273526,2017-12-25,3,0.1
16274292,2018-01-24,5,0.16
16274520,2017-01-01,1,0.03
16274717,2017-01-07,1,0.03
16274836,2019-05-31,93,3.0
16274854,2019-06-12,121,3.89
16274966,2019-07-07,9,0.29
16275030,2019-06-24,139,4.43
16275257,2017-09-12,2,0.07
16275733,2017-05-17,19,0.62
16275767,2017-08-03,8,0.26
16275887,2019-07-03,40,1.31
16276172,2019-06-12,53,1.73
16276294,2019-05-15,11,0.35
16276632,2019-07-06,510,16.22
16276834,2019-03-31,1,0.3
16279328,2019-01-02,13,0.48
16280020,2018-12-31,8,0.26
16282085,2019-01-02,11,0.38
16282091,2016-12-16,1,0.03
16283830,2017-04-25,8,0.26
16284453,2019-05-27,17,0.7
16284730,2018-11-23,3,0.35
16285996,2019-06-24,91,3.02
16287282,2017-01-04,1,0.03
16287863,2019-03-11,22,0.72
16288338,2019-06-01,47,1.53
16288598,2018-11-25,5,0.16
16288650,2019-06-23,61,1.95
16289102,2019-06-30,30,0.96
16289203,2019-03-16,19,0.67
16289476,2019-06-18,7,0.38
16289576,2019-06-23,47,1.5
16289973,2019-06-07,64,2.04
16290974,2019-07-04,78,2.49
16296071,2019-06-15,14,0.46
16296678,2019-06-24,47,1.66
16296973,2017-11-13,3,0.13
16297227,2019-06-17,77,3.63
16297779,2018-08-04,7,0.23
16298489,2017-01-12,7,0.22
16298719,2017-02-28,4,0.13
16298763,2019-06-24,101,3.65
16299269,2016-12-08,1,0.03
16300101,2017-12-18,2,0.07
16300514,2018-12-28,4,0.49
16300644,2019-06-24,43,1.41
16300982,2019-06-06,53,1.98
16301173,2019-05-01,103,4.02
16301294,2018-04-17,59,1.92
16301464,2017-03-16,4,0.14
16301899,2017-06-30,2,0.08
16302595,2019-01-05,17,0.55
16302869,2019-04-07,79,2.55
16308331,2018-04-08,10,0.32
16308886,2019-01-06,2,0.14
16309329,2019-06-30,8,0.26
16309538,2017-05-29,10,0.32
16309856,2017-01-01,1,0.03
16310046,2018-11-24,3,0.1
16310570,2018-03-06,61,1.96
16310798,2017-09-30,3,0.1
16310817,2017-03-20,2,0.06
16311386,2019-06-18,36,1.18
16311527,2017-01-03,2,0.06
16312490,2018-03-20,7,0.23
16312536,2017-07-25,2,0.08
16312966,2019-05-26,17,0.55
16313098,2019-06-09,45,1.47
16313932,2019-07-03,178,5.75
16314114,2019-06-19,57,2.36
16314267,2019-05-28,151,4.93
16314419,2016-12-31,3,0.1
16314763,2019-03-07,9,0.29
16314871,2019-02-28,15,0.48
16315292,2019-06-03,18,0.7
16315325,2018-10-01,9,0.29
16315491,2019-05-20,13,0.41
16315496,2018-05-16,7,0.24
16320520,2019-06-26,33,1.2
16320612,2017-10-25,11,0.36
16321223,2017-11-02,37,1.23
16321376,2018-12-29,5,0.19
16321789,2019-07-01,10,0.38
16322134,2018-06-07,2,0.15
16322481,2017-01-11,2,0.07
16323227,2019-06-12,163,5.22
16323239,2017-11-30,2,0.07
16323461,2019-06-07,71,2.32
16323724,2017-11-15,2,0.07
16323731,2019-06-16,85,2.73
16324410,2019-06-24,333,10.64
16324411,2019-06-23,255,8.17
16325276,2019-06-16,46,1.5
16325588,2017-07-02,2,0.06
16325781,2019-06-25,15,0.63
16325899,2019-06-20,306,9.82
16330110,2019-06-21,88,2.85
16330737,2018-08-29,7,0.23
16331234,2019-06-22,72,2.31
16332208,2017-01-15,2,0.06
16332242,2017-01-02,1,0.03
16333075,2019-06-20,4,0.13
16333353,2016-12-31,2,0.06
16333607,2019-05-27,37,1.18
16334327,2017-01-24,4,0.13
16334336,2017-12-27,20,0.64
16334686,2019-06-23,47,1.58
16335101,2019-01-02,15,0.49
16335390,2017-04-08,3,0.1
16335618,2019-06-24,124,3.97
16336428,2018-02-28,11,0.35
16336497,2019-02-13,7,0.31
16336636,2018-08-23,3,0.16
16336686,2019-01-29,37,1.21
16336709,2019-04-28,8,0.32
16336860,2017-01-01,1,0.03
16336867,2017-03-27,1,0.04
16337047,2019-06-29,24,0.86
16337106,2019-06-23,84,2.74
16337271,2019-01-02,4,0.15
16337590,2017-05-16,5,0.16
16338143,2017-01-20,2,0.07
16338348,2018-10-30,11,0.35
16338454,2017-01-01,1,0.03
16339175,2019-06-23,46,1.5
16339429,2017-03-02,2,0.07
16341416,2019-06-04,34,1.11
16345072,2019-06-21,67,2.27
16346527,2019-06-02,22,0.7
16346945,2017-01-14,2,0.07
16347171,2019-06-30,55,1.81
16347965,2019-07-07,23,0.76
16348240,2017-01-01,2,0.06
16348791,2018-12-27,8,0.41
16349645,2017-01-02,1,0.03
16349888,2019-06-17,30,1.18
16350431,2018-05-28,4,0.13
16350500,2018-01-02,2,0.07
16350688,2019-07-07,5,0.17
16351193,2019-06-19,74,2.42
16352250,2019-07-01,73,3.32
16352484,2019-06-28,11,0.36
16352907,2017-01-02,1,0.03
16352982,2018-08-15,13,0.67
16353229,2017-11-08,5,0.16
16353257,2017-03-17,3,0.1
16353458,2019-01-01,4,0.13
16353473,2017-01-01,1,0.03
16353485,2017-06-24,4,0.13
16353851,2018-01-01,2,0.07
16354659,2017-01-05,1,0.03
16357148,2018-09-14,20,0.65
16360002,2019-07-01,85,2.79
16360010,2017-01-08,2,0.07
16361439,2019-06-30,68,2.28
16361717,2019-06-23,112,3.65
16362150,2019-06-25,5,0.17
16362226,2019-02-14,52,2.03
16363175,2019-02-17,9,0.29
16363434,2017-04-16,5,0.16
16363498,2019-05-22,7,0.23
16363747,2018-03-16,8,0.26
16364067,2019-05-26,68,2.3
16364666,2018-12-31,22,0.71
16365302,2019-04-12,26,0.9
16365878,2019-06-29,168,5.45
16366744,2019-06-30,46,1.94
16366928,2019-05-31,18,0.68
16367064,2016-12-30,1,0.03
16367983,2018-01-01,2,0.07
16368233,2016-12-26,3,0.1
16368328,2019-06-24,119,3.82
16368376,2017-12-22,10,0.33
16368793,2019-06-28,63,4.42
16370096,2017-01-14,3,0.1
16373546,2019-07-02,15,0.56
16374392,2019-01-06,9,0.42
16374783,2017-11-25,6,0.2
16374819,2016-12-30,1,0.03
16377144,2019-01-01,2,0.11
16377436,2018-09-29,14,0.5
16377899,2017-02-04,1,0.03
16378007,2018-05-10,3,0.12
16378562,2018-05-20,7,0.38
16378706,2017-02-01,2,0.07
16380258,2019-06-21,21,0.69
16380794,2019-06-30,93,3.02
16381008,2019-06-16,142,4.62
16381226,2016-12-18,1,0.03
16381393,2019-07-01,53,1.8
16381746,2017-10-07,3,0.1
16381905,2019-07-01,63,2.06
16382035,2019-06-22,86,2.76
16382645,2019-04-17,14,0.45
16385859,2018-09-04,4,0.13
16389354,2017-01-02,1,0.03
16389820,2017-01-02,3,0.1
16391487,2017-05-28,9,0.29
16392085,2017-03-27,2,0.07
16392514,2017-11-26,36,1.18
16392756,2017-06-16,9,0.29
16393191,2019-06-23,84,2.71
16393395,2019-06-23,113,3.63
16393500,2017-01-02,2,0.06
16393554,2019-05-09,43,1.39
16394179,2017-03-01,7,0.23
16394193,2017-01-02,2,0.07
16394440,2017-05-16,2,0.07
16394488,2017-07-13,5,0.16
16394576,2019-06-30,138,5.31
16394608,2016-12-31,2,0.07
16394824,2017-01-04,2,0.07
16395800,2018-01-01,6,0.2
16396119,2019-06-29,14,0.45
16396241,2019-06-29,133,4.34
16396507,2017-05-27,2,0.07
16396640,2017-01-02,1,0.03
16396753,2019-03-19,5,0.19
16401944,2018-10-21,92,2.96
16402623,2017-11-30,3,0.1
16403092,2017-11-19,4,0.13
16403353,2019-06-21,24,0.77
16404289,2017-07-29,2,0.07
16404329,2018-11-30,17,0.55
16405036,2019-06-23,75,3.95
16405126,2019-02-22,41,1.44
16405668,2019-03-15,1,0.26
16406403,2017-09-18,5,0.19
16407022,2017-06-02,3,0.11
16407427,2019-06-24,61,2.17
16407461,2019-06-23,26,1.18
16408202,2017-12-20,3,0.1
16409634,2019-05-04,31,1.03
16411398,2019-06-29,79,3.69
16412250,2017-01-01,1,0.03
16412823,2019-06-28,35,1.35
16413425,2018-10-02,2,0.19
16413638,2017-01-02,1,0.03
16413742,2019-06-20,19,0.68
16414045,2019-05-20,63,2.21
16414081,2019-01-18,16,0.52
16414538,2017-07-30,5,0.16
16414567,2017-01-03,1,0.03
16414744,2018-01-01,2,0.1
16415297,2017-12-29,4,0.13
16415365,2017-09-02,5,0.18
16415427,2017-12-08,1,0.05
16415673,2018-10-27,3,0.13
16415769,2019-06-16,165,5.35
16415910,2017-07-29,4,0.13
16416474,2019-06-23,102,3.36
16416857,2018-08-26,12,0.43
16417951,2019-06-17,123,4.01
16418497,2018-08-11,3,0.1
16420915,2019-01-02,9,0.37
16422375,2019-06-08,90,2.93
16423080,2019-06-13,69,2.25
16423090,2018-04-03,4,0.15
16423876,2019-06-24,73,2.5
16424565,2019-07-08,2,2.0
16424642,2019-01-16,7,0.24
16424684,2018-09-29,3,0.1
16424743,2019-01-01,36,1.28
16424934,2016-12-28,1,0.03
16425205,2017-01-01,1,0.03
16425234,2018-09-04,7,0.23
16426099,2019-06-28,93,3.03
16426123,2018-09-30,82,2.67
16427395,2018-12-30,4,0.13
16427668,2017-01-03,1,0.03
16427742,2019-06-15,42,1.55
16427854,2019-05-28,49,1.58
16428383,2019-07-01,8,0.32
16428888,2018-12-20,8,0.34
16428954,2019-06-09,32,1.18
16429097,2018-10-13,55,1.89
16429863,2019-04-20,24,0.78
16429866,2017-01-02,1,0.03
16430924,2019-02-23,5,0.19
16431249,2019-04-21,5,0.2
16436865,2017-04-24,2,0.07
16437145,2019-06-28,92,2.97
16437333,2019-06-25,81,2.64
16438038,2017-10-03,8,0.26
16438893,2017-06-12,2,0.06
16439234,2018-05-06,10,0.36
16439426,2019-02-15,7,0.23
16440192,2019-06-24,70,2.27
16440392,2017-09-24,7,0.24
16441625,2017-10-06,30,1.01
16441995,2018-09-03,8,0.26
16442568,2017-01-05,1,0.03
16442660,2018-05-28,91,2.95
16442999,2017-01-02,1,0.03
16443103,2017-10-16,1,0.05
16444320,2017-01-02,1,0.03
16448634,2016-12-31,1,0.03
16449169,2019-06-20,105,3.42
16449480,2019-06-11,68,2.33
16449771,2019-05-05,28,0.91
16451278,2017-02-23,1,0.03
16451907,2018-12-28,10,0.41
16453520,2019-05-28,37,1.28
16453837,2018-08-11,3,0.12
16454164,2017-01-02,1,0.03
16454273,2019-06-13,33,1.15
16454703,2019-07-04,78,2.6
16458046,2019-02-17,11,0.37
16462626,2017-06-24,8,0.26
16463445,2019-01-01,3,0.1
16463598,2017-09-18,51,1.69
16465524,2017-01-14,1,0.03
16465638,2019-06-01,11,0.36
16465690,2018-01-02,8,0.26
16466804,2019-05-27,17,0.67
16467165,2017-05-03,1,0.04
16467731,2018-12-16,9,0.53
16468001,2016-12-29,2,0.06
16468083,2016-12-28,1,0.03
16468214,2018-01-02,3,0.12
16469132,2017-07-20,6,0.23
16469710,2017-12-31,7,0.23
16471707,2018-12-09,12,0.4
16472789,2019-06-24,125,4.29
16475570,2019-06-22,255,8.33
16476956,2019-07-01,7,0.23
16478472,2019-05-19,25,0.82
16479344,2019-07-02,15,2.06
16479459,2017-10-20,11,0.37
16480273,2019-06-15,75,2.59
16480421,2019-04-13,6,0.33
16480673,2019-06-18,24,0.78
16485273,2019-07-01,30,1.1
16485990,2019-06-23,13,1.09
16486996,2019-05-26,7,0.23
16487157,2019-05-18,5,0.39
16487823,2017-05-27,2,0.07
16487967,2017-01-30,1,0.03
16488277,2019-06-09,30,1.03
16488787,2019-06-20,108,3.52
16489149,2017-09-11,1,0.05
16490732,2019-05-29,17,0.6
16491507,2017-01-01,3,0.1
16491731,2019-02-19,20,0.7
16493057,2019-07-01,7,0.38
16493084,2017-06-29,20,0.69
16497297,2019-05-31,5,0.16
16498294,2018-09-01,17,0.56
16498335,2017-03-03,1,0.03
16499274,2019-05-14,48,2.16
16499824,2018-11-25,10,0.42
16503382,2019-07-06,147,4.79
16504513,2018-11-11,7,0.23
16504986,2017-05-28,13,0.43
16505722,2017-08-28,5,0.16
16506016,2018-12-23,3,0.22
16506579,2019-06-15,108,3.53
16507002,2019-07-01,56,4.48
16507116,2019-06-23,41,1.34
16507804,2019-07-06,43,1.65
16507990,2017-01-02,1,0.03
16508710,2016-12-29,2,0.06
16513101,2019-07-05,124,5.04
16513698,2019-06-23,76,2.54
16514343,2019-07-06,116,4.03
16514760,2017-09-04,3,0.1
16514949,2019-07-03,40,1.35
16515501,2017-08-28,1,0.04
16517394,2019-03-15,4,0.61
16517710,2019-06-30,14,1.22
16518377,2018-07-10,3,0.16
16518787,2017-09-04,4,0.14
16519069,2017-07-16,2,0.07
16519154,2019-05-24,6,0.21
16519911,2018-07-17,4,0.15
16520111,2019-05-28,14,0.53
16523132,2019-06-07,29,1.02
16525573,2019-05-13,2,0.11
16526927,2018-07-15,3,0.1
16528098,2018-09-22,46,1.51
16528572,2017-04-08,8,0.26
16529413,2017-01-15,1,0.03
16529755,2019-04-10,9,0.34
16529936,2019-05-25,33,1.1
16530373,2019-05-30,50,1.87
16530772,2019-06-23,94,3.25
16533105,2019-06-29,269,8.79
16533954,2019-06-21,77,2.72
16534037,2018-07-22,2,0.16
16534156,2019-05-28,26,1.18
16534157,2019-05-26,56,1.83
16534337,2019-06-07,22,0.72
16535746,2019-06-30,18,0.67
16540563,2018-09-17,1,0.1
16541635,2017-09-03,2,0.09
16542661,2017-09-10,12,0.41
16543032,2019-06-29,90,3.09
16543538,2017-02-18,2,0.07
16543563,2017-04-16,2,0.07
16543637,2019-01-06,23,0.76
16544473,2019-06-10,43,1.41
16545876,2019-04-25,13,1.13
16546557,2019-01-28,77,2.5
16546903,2019-06-30,81,2.64
16547073,2019-04-22,4,0.17
16552108,2018-08-15,4,0.15
16553353,2019-07-01,47,1.99
16554488,2017-02-20,5,0.17
16555274,2019-07-03,84,2.87
16555921,2017-01-18,1,0.03
16556049,2019-06-04,30,1.16
16556211,2019-04-13,27,1.09
16557384,2019-06-18,102,3.33
16557829,2018-08-12,6,0.2
16558246,2019-06-14,15,0.52
16559041,2018-09-04,3,0.2
16559061,2017-03-25,3,0.1
16560593,2018-10-11,114,3.72
16560739,2017-05-29,8,0.27
16565202,2018-08-26,25,1.06
16565435,2019-06-21,48,1.86
16567425,2017-08-23,3,0.1
16568106,2018-08-26,17,0.56
16568252,2019-06-30,8,0.31
16569426,2019-06-09,82,3.16
16569554,2019-01-01,10,0.34
16570490,2018-06-29,15,0.5
16570631,2017-01-01,1,0.03
16570975,2019-03-16,27,1.02
16570978,2019-07-07,69,2.34
16577736,2019-06-14,23,0.76
16578092,2019-05-17,43,1.41
16578112,2019-06-13,18,0.79
16578780,2019-06-02,34,1.16
16578826,2019-06-30,36,1.28
16579236,2017-06-06,5,0.18
16581779,2019-06-23,39,2.87
16584878,2017-11-04,2,0.09
16585566,2019-06-08,11,0.38
16585605,2019-07-05,105,3.68
16586422,2019-06-22,197,6.54
16586785,2019-05-27,36,1.19
16586966,2018-02-15,2,0.11
16590264,2018-10-24,4,0.26
16591428,2018-11-03,5,0.2
16595351,2017-01-16,1,0.03
16598387,2019-06-30,11,0.37
16599323,2019-07-07,103,3.57
16599472,2019-07-02,123,4.05
16601748,2019-05-27,6,0.2
16601801,2019-06-14,5,0.17
16601841,2019-07-03,128,4.36
16603017,2019-06-12,87,2.97
16603823,2019-05-23,11,0.76
16604023,2019-04-27,77,2.53
16604112,2019-06-30,10,0.54
16604568,2019-04-08,3,0.4
16604913,2019-05-18,9,0.72
16608718,2018-08-17,3,0.1
16612424,2019-04-21,13,0.45
16613219,2017-09-05,14,0.5
16613394,2019-06-16,91,3.08
16613506,2019-06-23,34,1.38
16613747,2019-06-23,91,3.5
16613993,2017-11-05,11,0.45
16614713,2019-06-23,35,1.16
16616320,2019-06-03,68,2.26
16616522,2019-07-01,33,1.18
16616853,2019-06-16,122,4.06
16617542,2018-03-21,2,0.12
16617640,2019-06-22,38,2.0
16617893,2019-05-05,28,0.93
16617969,2018-10-12,5,0.18
16618049,2019-06-23,69,2.35
16618113,2017-01-17,2,0.07
16619241,2019-06-28,220,7.23
16619861,2018-04-16,4,0.18
16620082,2019-06-29,14,0.58
16620235,2019-06-24,111,3.67
16620607,2019-06-22,113,3.86
16627548,2019-06-24,139,4.59
16627834,2019-06-25,75,2.56
16628617,2017-07-27,15,0.57
16629299,2019-06-23,148,4.96
16630483,2018-12-16,2,0.08
16630594,2019-05-18,6,0.27
16634357,2018-05-18,6,0.23
16634459,2019-05-27,41,1.61
16634534,2019-04-15,98,3.25
16636214,2019-05-18,7,0.23
16644599,2019-06-06,131,4.33
16646872,2019-06-21,54,1.92
16648338,2018-10-29,18,0.59
16649739,2019-06-22,80,2.9
16649773,2019-06-05,27,0.94
16650612,2017-08-27,6,0.2
16651348,2019-06-21,37,1.32
16651519,2019-06-10,36,1.21
16651879,2019-05-05,1,0.46
16652059,2018-10-13,10,0.41
16657247,2019-07-02,103,3.4
16659292,2019-06-25,85,2.93
16659337,2019-06-19,17,0.66
16662770,2019-05-26,38,1.33
16663520,2019-07-03,64,2.24
16664045,2019-06-22,51,1.72
16664669,2018-10-09,6,0.23
16665181,2019-06-30,90,3.1
16670882,2018-06-14,4,0.13
16673329,2017-05-31,4,0.14
16673377,2018-11-24,19,0.67
16673954,2019-06-13,10,0.37
16675507,2017-07-05,4,0.13
16675965,2019-06-16,14,0.53
16677170,2019-06-27,92,3.08
16677256,2019-06-07,56,2.01
16677866,2019-06-24,124,4.18
16678104,2017-11-07,4,0.18
16678888,2019-03-24,17,0.58
16687158,2018-04-22,4,0.14
16687716,2018-09-02,9,0.34
16688119,2017-04-10,1,0.04
16688892,2018-05-16,13,0.43
16690627,2019-05-18,3,0.87
16690832,2018-12-31,4,0.27
16691826,2018-02-02,4,0.14
16692402,2019-06-29,65,2.18
16693621,2017-01-18,1,0.03
16693953,2019-06-22,26,0.93
16697657,2019-06-17,6,0.38
16701087,2018-12-03,80,2.69
16703749,2018-09-10,2,0.07
16704118,2019-06-25,50,1.85
16706521,2018-05-20,9,0.39
16706758,2019-03-18,21,0.7
16706875,2019-05-25,22,0.75
16708143,2017-03-06,1,0.04
16708692,2019-05-26,80,2.76
16709467,2019-07-02,13,1.25
16710016,2017-04-30,7,0.23
16710300,2019-06-09,20,0.68
16711476,2017-04-02,4,0.14
16712302,2018-12-06,5,0.18
16716676,2019-04-11,12,0.4
16718498,2019-06-28,59,1.95
16719568,2018-05-25,21,0.94
16720039,2017-12-30,4,0.2
16720662,2019-07-07,112,3.88
16721040,2019-04-29,1,0.42
16721137,2019-06-17,42,1.41
16722762,2019-06-30,145,4.81
16723682,2019-06-30,13,0.47
16725326,2017-12-15,2,0.07
16725576,2019-07-05,109,3.61
16725615,2019-07-01,144,5.11
16725924,2019-06-16,110,3.65
16726217,2019-02-12,25,0.91
16730833,2019-06-13,72,4.07
16731782,2019-06-24,122,4.13
16732266,2019-07-01,108,3.62
16734212,2018-01-01,9,0.3
16735133,2019-04-22,12,0.43
16735801,2019-07-03,226,7.75
16735848,2019-05-20,16,0.53
16736830,2019-07-05,119,4.08
16738648,2017-01-23,1,0.03
16739146,2019-03-28,10,0.41
16739891,2019-06-14,132,4.37
16740081,2019-06-23,65,2.16
16740218,2017-01-29,2,0.07
16740779,2017-03-15,2,0.07
16741278,2017-02-08,3,0.1
16741935,2018-06-09,2,0.11
16749005,2019-06-30,57,2.09
16751768,2019-04-30,99,3.33
16751838,2019-05-30,1,0.73
16751874,2017-05-13,1,0.04
16755891,2019-07-03,45,1.64
16755920,2018-09-06,2,0.17
16756027,2019-06-03,35,1.35
16756480,2019-01-01,6,0.47
16756678,2018-02-20,1,0.06
16757281,2019-06-30,36,1.32
16757480,2017-01-20,1,0.03
16758426,2019-06-28,29,0.98
16766700,2019-06-19,75,2.52
16766855,2019-06-03,51,1.78
16768336,2017-06-04,3,0.12
16769229,2019-06-26,76,2.61
16770311,2019-06-08,16,0.53
16771876,2019-06-11,105,3.61
16772578,2019-06-24,101,3.4
16775958,2019-01-01,12,0.9
16776959,2018-08-20,1,0.09
16777456,2019-06-17,14,0.61
16777938,2019-05-12,53,1.79
16778711,2019-06-21,154,5.2
16778903,2018-01-01,2,0.11
16778904,2019-05-31,34,1.46
16779548,2019-06-09,52,1.78
16779705,2018-10-28,15,0.57
16780398,2019-06-23,82,2.79
16780469,2019-04-25,2,0.16
16781516,2019-06-23,79,2.75
16781601,2019-06-10,36,1.26
16783144,2019-06-06,99,3.47
16783828,2019-06-29,67,2.26
16784199,2019-06-06,9,0.38
16791336,2019-06-18,5,0.21
16791809,2017-08-15,6,0.2
16792022,2019-06-03,7,0.24
16792642,2019-07-04,88,4.41
16793429,2019-01-07,10,0.44
16793649,2019-07-02,65,2.43
16794070,2017-02-05,2,0.07
16795470,2019-06-29,99,3.31
16795503,2019-07-07,90,3.1
16795643,2019-07-06,102,3.43
16796255,2019-07-02,90,3.11
16797910,2019-06-09,72,2.48
16798165,2019-06-23,109,3.67
16798351,2018-08-21,11,0.39
16802965,2018-11-04,31,1.39
16804336,2018-01-15,56,1.9
16805050,2018-06-20,3,0.13
16805065,2018-12-13,27,1.83
16805446,2019-06-22,15,0.53
16805869,2019-06-22,66,2.19
16807028,2019-04-02,1,0.31
16807550,2018-05-06,1,0.07
16807749,2019-06-23,171,5.85
16810023,2019-06-11,66,2.24
16810808,2019-07-04,41,1.52
16811150,2017-12-16,1,0.05
16811199,2017-05-21,2,0.08
16811364,2019-06-14,54,1.87
16813292,2019-06-24,100,3.34
16814205,2019-07-06,392,13.15
16814382,2019-06-24,86,2.88
16814385,2017-05-22,4,0.15
16814536,2017-01-30,1,0.03
16814803,2019-06-23,101,3.43
16815519,2019-05-27,7,0.24
16821898,2019-06-30,5,0.18
16822398,2018-08-10,1,0.09
16823231,2018-04-16,7,0.24
16823712,2019-05-27,9,0.37
16824884,2019-04-27,9,0.34
16826741,2018-09-29,3,0.12
16827715,2017-09-04,3,0.11
16828843,2019-01-01,4,0.13
16829324,2019-06-23,72,2.94
16830241,2019-06-04,29,0.98
16840727,2017-03-07,2,0.07
16841844,2017-05-20,4,0.15
16841998,2017-06-19,6,0.2
16843605,2019-06-27,41,1.51
16844707,2019-06-30,10,0.71
16845648,2019-07-01,48,1.73
16845840,2018-11-20,5,0.19
16846366,2019-07-01,20,0.73
16846462,2019-06-02,54,1.91
16847069,2019-06-17,51,1.76
16851711,2017-06-19,12,0.43
16851792,2017-10-23,2,0.09
16851973,2017-07-30,1,0.04
16852728,2018-04-30,2,0.09
16854141,2019-06-08,68,2.27
16854754,2019-05-14,8,0.34
16855055,2019-05-03,16,0.55
16858146,2019-05-25,7,0.26
16859099,2019-07-01,47,1.61
16860045,2019-04-27,27,0.9
16860541,2018-12-15,18,0.65
16865916,2019-05-07,7,0.27
16867024,2019-05-24,23,0.84
16867729,2017-02-28,1,0.03
16869999,2019-06-30,48,1.68
16870827,2019-06-27,43,1.64
16871240,2017-02-20,2,0.07
16873148,2019-06-17,60,3.05
16874685,2017-05-18,8,0.28
16880235,2019-06-14,8,0.3
16883129,2019-07-05,103,3.52
16883813,2019-06-09,29,0.99
16884027,2017-04-17,9,0.31
16884405,2019-03-31,11,0.38
16884587,2019-06-20,93,3.13
16892955,2019-06-16,114,4.0
16893030,2018-12-16,9,0.31
16893907,2019-06-24,12,0.47
16893993,2017-08-27,1,0.04
16895217,2018-10-24,6,0.28
16896105,2019-06-27,10,0.35
16897115,2018-07-26,39,1.39
16897611,2017-09-27,3,0.13
16898313,2019-06-23,23,0.78
16899058,2019-07-01,61,2.04
16905585,2019-06-24,85,2.87
16912472,2019-06-22,200,6.79
16914299,2018-04-10,5,0.18
16914748,2019-06-14,26,0.97
16916191,2019-06-23,5,0.5
16916510,2018-07-10,7,0.27
16916708,2019-01-05,14,0.49
16917171,2017-02-20,1,0.03
16917225,2019-06-30,49,1.86
16918104,2019-01-06,16,0.59
16923912,2018-12-29,9,0.37
16928488,2019-05-22,33,1.21
16929145,2019-06-19,133,4.52
16929407,2018-08-26,8,0.3
16930274,2019-07-02,22,1.27
16930662,2018-03-13,14,0.5
16931894,2017-10-04,9,0.35
16932674,2017-10-20,34,1.16
16933257,2019-06-19,35,1.17
16933481,2018-11-25,4,0.14
16936036,2019-06-30,155,5.2
16937801,2018-11-03,8,0.29
16943101,2019-06-23,84,2.95
16943178,2019-03-17,11,0.39
16944182,2017-05-01,13,0.44
16944820,2019-06-02,46,1.55
16945495,2019-06-24,25,0.95
16947113,2017-10-23,7,0.24
16954154,2019-05-27,41,1.41
16954330,2019-01-27,66,2.24
16959759,2019-06-25,21,0.78
16960374,2018-07-23,5,0.17
16960725,2017-10-07,2,0.07
16960760,2017-05-19,3,0.11
16960859,2018-08-01,70,2.38
16961126,2019-04-04,9,0.31
16962435,2019-05-15,18,0.77
16963544,2017-02-23,1,0.03
16965072,2019-05-01,13,0.48
16965094,2019-07-04,69,2.44
